Company,Inches,Cpu,Ram,Memory,Gpu,Price,Price in Dollars
MSI,17.3,Intel Core i7 6700HQ 2.6GHz,8,128GB SSD +  1TB HDD,Nvidia GeForce GTX 960M,80516.20319999999,966.1944383999999
Lenovo,15.6,Intel Core i5 6200U 2.3GHz,4,256GB SSD,Intel HD Graphics 520,46193.76,554.3251200000001
HP,15.6,AMD A6-Series 9220 2.5GHz,4,1TB HDD,AMD Radeon R4,21205.44,254.46527999999998
Asus,15.6,Intel Core i7 6700HQ 2.6GHz,16,128GB SSD +  1TB HDD,Nvidia GeForce GTX 960M,71341.92,856.10304
HP,13.3,Intel Core M 6Y54 1.1GHz,8,256GB SSD,Intel HD Graphics 515,90522.72,1086.2726400000001
Dell,15.6,Intel Core i5 6200U 2.3GHz,4,500GB HDD,AMD Radeon R5 M315,40980.312,491.763744
Lenovo,15.6,Intel Core i3 6006U 2.0GHz,4,128GB SSD,Intel HD Graphics 520,22857.12,274.28544
HP,13.3,Intel Core i7 6500U 2.5GHz,8,512GB SSD,Intel HD Graphics 520,104908.32,1258.89984
Lenovo,10.1,Intel Atom x5-Z8550 1.44GHz,4,64GB Flash Storage,Intel HD Graphics 400,29250.72,351.00864
Dell,13.3,Intel Core i7 7560U 2.4GHz,8,256GB SSD,Intel Iris Plus Graphics 640,73473.12,881.6774399999999
Lenovo,17.3,Intel Core i7 6820HK 2.7GHz,16,256GB SSD +  1.0TB Hybrid,Nvidia GeForce GTX 980M,146519.46719999998,1758.2336063999999
Razer,12.5,Intel Core i7 6500U 2.5GHz,8,256GB SSD,Intel HD Graphics 520,54825.12,657.9014400000001
Toshiba,13.3,Intel Core i7 7500U 2.7GHz,16,512GB SSD,Intel HD Graphics 620,118601.28,1423.21536
Asus,17.3,Intel Core i7 6700HQ 2.6GHz,8,128GB SSD +  1TB HDD,Nvidia GeForce GTX 960M,69929.4672,839.1536064000001
Vero,13.3,Intel Atom X5-Z8350 1.44GHz,4,32GB Flash Storage,Intel HD Graphics 400,10442.88,125.31455999999999
HP,13.3,Intel Core i5 6200U 2.3GHz,8,256GB SSD,Intel HD Graphics 520,90043.2,1080.5184
HP,14.0,Intel Core i5 6200U 2.3GHz,8,256GB SSD,Intel HD Graphics 520,80612.64,967.35168
Dell,15.6,Intel Core i5 6200U 2.3GHz,4,500GB HDD,Intel HD Graphics 520,27899.0064,334.7880768
Asus,15.6,Intel Core i3 7100U 2.4GHz,4,1TB HDD,Intel HD Graphics 620,23176.8,278.1216
Lenovo,14.0,Intel Core i7 6500U 2.5GHz,8,256GB SSD,Intel HD Graphics 520,88924.31999999999,1067.0918399999998
Lenovo,10.1,Intel Atom x5-Z8550 1.44GHz,4,64GB Flash Storage,Intel HD Graphics 400,25521.12,306.25344
HP,12.5,Intel Core i5 6300U 2.4GHz,8,256GB SSD,Intel HD Graphics 520,100965.6,1211.5872000000002
Lenovo,15.6,Intel Core i5 7300HQ 2.5GHz,8,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,52693.92,632.32704
HP,17.3,Intel Core i5 6300HQ 2.3GHz,8,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,60153.12,721.83744
HP,15.6,Intel Core i7 7500U 2.7GHz,8,2TB HDD,Intel HD Graphics 620,33513.119999999995,402.15743999999995
Lenovo,14.0,Intel Core i7 6600U 2.6GHz,8,512GB SSD,Nvidia Quadro M500M,109244.2464,1310.9309568
Asus,14.0,Intel Celeron Dual Core N3350 1.1GHz,4,32GB Flash Storage,Intel HD Graphics 500,14811.84,177.74208000000002
HP,15.6,Intel Core i7 7500U 2.7GHz,8,256GB SSD,Intel HD Graphics 620,40066.56,480.79872
Acer,15.6,Intel Core i5 7200U 2.5GHz,4,1TB HDD,Nvidia GeForce 940MX,32820.48,393.84576000000004
Lenovo,15.6,Intel Core i7 6500U 2.5GHz,16,1.0TB Hybrid,AMD Radeon R7 M360,58554.72,702.65664
HP,17.3,Intel Core i7 6700HQ 2.6GHz,8,256GB SSD,Nvidia Quadro M3000M,210424.032,2525.088384
Dell,15.6,Intel Core i5 7200U 2.5GHz,8,1TB HDD,AMD Radeon R7 M445,41771.52,501.25823999999994
MSI,17.3,Intel Core i7 6820HQ 2.7GHz,16,256GB SSD +  1TB HDD,Nvidia GeForce GTX 980M,127818.72,1533.82464
HP,15.6,Intel Core i7 6500U 2.5GHz,8,256GB SSD,Intel HD Graphics 520,115709.2416,1388.5108992
Lenovo,14.0,Intel Core i7 6600U 2.6GHz,16,512GB SSD,Intel HD Graphics 520,130003.2,1560.0384
MSI,15.6,Intel Core i7 7700HQ 2.8GHz,8,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1050,60888.384,730.660608
HP,13.3,Intel Core i5 6300U 2.4GHz,8,256GB SSD,Intel HD Graphics 520,86793.12,1041.51744
HP,15.6,Intel Core i7 6700HQ 2.6GHz,8,256GB SSD,Nvidia Quadro M1000M,118761.12,1425.13344
HP,13.3,Intel Core i7 6600U 2.6GHz,8,256GB SSD,Intel HD Graphics 520,95850.72,1150.20864
HP,15.6,Intel Core i7 6700HQ 2.6GHz,8,256GB SSD,Nvidia Quadro M1000M,101178.72,1214.14464
HP,12.5,Intel Core i7 6500U 2.50GHz,8,256GB SSD,Intel HD Graphics 520,122381.49599999998,1468.5779519999999
Dell,15.6,Intel Core i7 7500U 2.7GHz,8,256GB SSD,Nvidia GeForce 940MX,53807.472,645.689664
HP,15.6,Intel Core i5 6200U 2.3GHz,8,256GB SSD,Intel HD Graphics 520,84129.12,1009.54944
Lenovo,14.0,Intel Core i7 6500U 2.5GHz,8,256GB SSD,Intel HD Graphics 520,124621.92,1495.46304
Lenovo,15.6,Intel Core i3 6006U 2.0GHz,4,1TB HDD,Intel HD Graphics 520,18061.92,216.74303999999998
HP,15.6,AMD E-Series 7110 1.8GHz,4,500GB HDD,AMD Radeon R2 Graphics,15824.16,189.88992
Lenovo,15.6,Intel Core i5 6200U 2.3GHz,8,1TB HDD,AMD Radeon R5 M330,31914.72,382.97664000000003
Dell,15.6,Intel Core i7 7700HQ 2.8GHz,8,1TB HDD,Nvidia GeForce GTX 1050Ti,63882.72,766.5926400000001
Dell,15.6,Intel Core i5 6300HQ 2.3GHz,8,256GB SSD,Nvidia GeForce 960M,119916.2304,1438.9947648
HP,15.6,AMD A6-Series A6-9220 2.5GHz,4,256GB SSD,AMD Radeon 520,25515.2592,306.18311040000003
MSI,17.3,Intel Core i7 7700HQ 2.8GHz,16,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1050 Ti,79536.38399999999,954.4366079999999
Lenovo,14.0,Intel Core i7 6600U 2.6GHz,12,512GB SSD,Intel HD Graphics 520,122490.72,1469.8886400000001
Lenovo,15.6,Intel Core i5 6200U 2.3GHz,8,1.0TB Hybrid,AMD Radeon R5 M330,42010.7472,504.12896639999997
HP,13.3,Intel Core i7 6600U 2.6GHz,8,512GB SSD,Intel HD Graphics 520,108744.48,1304.93376
Lenovo,14.0,Intel Core i7 6600U 2.6GHz,8,256GB SSD,Intel HD Graphics 520,79866.72,958.4006400000001
MSI,14.0,Intel Core i7 6700HQ 2.6GHz,16,256GB SSD +  1TB HDD,Nvidia GeForce GTX 970M,94252.32,1131.0278400000002
HP,15.6,Intel Core i7 7700HQ 2.8GHz,8,1TB HDD,Nvidia GeForce GTX 1050,47898.72,574.7846400000001
Lenovo,15.6,Intel Core i3 6006U 2.0GHz,8,1TB HDD,Intel HD Graphics 520,24455.52,293.46624
HP,15.6,Intel Core i5 6200U 2.3GHz,4,500GB HDD,Intel HD Graphics 520,25414.0272,304.9683264
Dell,15.6,Intel Core i7 7700HQ 2.8GHz,8,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1050 Ti,79813.44,957.76128
Lenovo,15.6,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Intel HD Graphics 620,74059.2,888.7103999999999
Lenovo,15.6,Intel Core i3 6006U 2GHz,4,1TB HDD,Nvidia GeForce 920MX ,24935.04,299.22048
HP,14.0,Intel Celeron Dual Core N3060 1.6GHz,2,32GB Flash Storage,Intel HD Graphics 400,13266.72,159.20064
MSI,15.6,Intel Core i7 7500U 2.7GHz,8,1TB HDD,Nvidia GeForce GTX 1050,44701.92,536.42304
HP,15.6,Intel Core i7 6500U 2.5GHz,8,256GB SSD,Intel HD Graphics 520,36177.12,434.12544
HP,15.6,Intel Core i7 8550U 1.8GHz,16,512GB SSD,Intel UHD Graphics 620,61751.52,741.01824
Asus,15.6,Intel Celeron Dual Core N3050 1.6GHz,4,500GB HDD,Intel HD Graphics,19660.32,235.92384
Lenovo,15.6,Intel Core i5 6200U 2.3GHz,4,500GB HDD,Intel HD Graphics 520,21205.44,254.46527999999998
Lenovo,15.6,Intel Core i7 7500U 2.7GHz,8,1TB HDD,Nvidia GeForce 940MX,37775.52,453.30623999999995
Asus,14.0,Intel Core i3 7100U 2.4GHz,4,256GB SSD,Intel HD Graphics 620,40972.32,491.66784
Lenovo,15.6,Intel Core i7 6500U 2.5GHz,4,1.0TB Hybrid,Intel HD Graphics 520,43956.0,527.472
Lenovo,15.6,Intel Core i7 6700HQ 2.6GHz,16,512GB SSD,Nvidia GeForce GTX 960,69530.4,834.3648
MSI,15.6,Intel Core i7 6700HQ 2.6GHz,16,128GB SSD +  1TB HDD,Nvidia GeForce GTX 970M,114731.5536,1376.7786432
HP,15.6,Intel Core i3 6100U 2.3GHz,4,500GB HDD,Intel HD Graphics 520,34632.0,415.584
Lenovo,14.0,Intel Core i5 6200U 2.3GHz,8,256GB SSD,Intel HD Graphics 520,87219.36,1046.63232
Lenovo,15.6,Intel Core i7 7500U 2.7GHz,6,256GB SSD,Nvidia GeForce 920M,44275.68,531.30816
Dell,15.6,Intel Core i7 7500U 2.7GHz,8,256GB SSD,Nvidia GeForce GT 940MX,47686.1328,572.2335936
Acer,15.6,Intel Celeron Dual Core N3350 2GHz,4,500GB HDD,Intel HD Graphics 500,17742.239999999998,212.90687999999997
HP,15.6,Intel Core i7 6700HQ 2.6GHz,6,1TB HDD,Nvidia GeForce GTX 960M,42570.72,510.84864000000005
Asus,15.6,Intel Core i7 6700HQ 2.6GHz,8,256GB SSD +  1TB HDD,Nvidia GeForce GTX 960M,48431.52,581.17824
Dell,15.6,Intel Core i7 7500U 2.7GHz,16,512GB SSD,Intel HD Graphics 620,62817.12,753.8054400000001
Acer,15.6,Intel Core i5 7200U 2.5GHz,4,256GB SSD,Nvidia GeForce 940MX,36816.48,441.79776000000004
Dell,13.3,Intel Core i5 6300U 2.4GHz,8,256GB SSD,Intel HD Graphics 520,58554.72,702.65664
Acer,17.3,Intel Core i7 7700HQ 2.8GHz,16,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1070,138474.72,1661.6966400000001
Lenovo,15.6,Intel Core i5 7300HQ 2.5GHz,8,1TB HDD,Nvidia GeForce GTX 1050,43636.32,523.63584
Samsung,12.3,Samsung Cortex A72&A53 2.0GHz,4,32GB Flash Storage,ARM Mali T860 MP4,35111.52,421.33824
HP,15.6,Intel Core i5 7200U 2.5GHz,4,500GB HDD,Intel HD Graphics 620,25840.8,310.0896
Apple,12.0,Intel Core M 1.1GHz,8,256GB Flash Storage,Intel HD Graphics 5300,61964.64,743.57568
Dell,13.3,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Intel HD Graphics 620,63882.72,766.5926400000001
HP,15.6,Intel Core i7 7700HQ 2.8GHz,12,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1050,70702.56,848.43072
Lenovo,15.6,Intel Core i3 6006U 2GHz,4,1TB HDD,AMD Radeon R5 M430,19607.04,235.28448
Asus,17.3,Intel Core i7 6700HQ 2.6GHz,16,512GB SSD +  1TB HDD,Nvidia GeForce GTX 980M,114552.0,1374.624
Acer,15.6,Intel Celeron Dual Core N3350 2GHz,4,1TB HDD,Intel HD Graphics 500,14492.16,173.90592
MSI,17.3,Intel Core i7 7700HQ 2.8GHz,16,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,109165.392,1309.9847040000002
Dell,15.6,Intel Core i3 6006U 2.0GHz,4,128GB SSD,AMD Radeon R7 M440,26586.72,319.04064
Lenovo,15.6,Intel Core i7 6500U 2.5GHz,8,500GB HDD,Nvidia GeForce 920MX,33513.119999999995,402.15743999999995
Dell,15.6,Intel Core i7 8550U 1.8GHz,16,512GB SSD,Intel UHD Graphics 620,68464.8,821.5776000000001
Dell,13.3,Intel Core i7 7500U 2.7GHz,16,512GB SSD,Intel HD Graphics 620,142790.4,1713.4848
Asus,15.6,Intel Core i7 6700HQ 2.6GHz,8,1TB HDD,Nvidia GeForce GTX 1060,62284.32,747.41184
Dell,15.6,Intel Core i5 7200U 2.5GHz,8,256GB SSD,AMD Radeon R7 M445,47365.92,568.39104
HP,15.6,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Intel HD Graphics 620,30849.12,370.18944
Lenovo,15.6,AMD E-Series 9000 2.2GHz,4,500GB HDD,AMD Radeon R2 Graphics,15930.72,191.16863999999998
Acer,17.3,Intel Core i3 6006U 2.0GHz,8,1TB HDD,Nvidia GeForce 940MX,33513.119999999995,402.15743999999995
Asus,15.6,Intel Core i7 7700HQ 2.8GHz,16,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1070,130482.72,1565.7926400000001
Apple,12.0,Intel Core M 1.2GHz,8,512GB Flash Storage,Intel HD Graphics 515,68145.12,817.74144
Asus,15.6,Intel Core i7 7700HQ 2.8GHz,16,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,93186.72,1118.24064
MSI,17.3,Intel Core i7 6700HQ 2.6GHz,16,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,103842.1872,1246.1062464
Dell,15.6,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Intel HD Graphics 620,53226.72,638.72064
Asus,17.3,Intel Core i7 7700HQ 2.8GHz,16,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,103842.72,1246.11264
Acer,11.6,Intel Celeron Dual Core 3205U 1.5GHz,2,32GB SSD,Intel HD Graphics,9270.72,111.24864
Acer,17.3,Intel Core i3 6006U 2GHz,4,1TB HDD,Nvidia GeForce 940MX,31861.44,382.33727999999996
Lenovo,17.3,Intel Core i5 7200U 2.5GHz,8,1TB HDD,Intel HD Graphics 620,28717.92,344.61503999999996
Lenovo,15.6,Intel Core i7 6700HQ 2.6GHz,8,128GB SSD +  1TB HDD,Nvidia GeForce GTX 960<U+039C>,67772.16,813.26592
Acer,14.0,Intel Core i7 7Y75 1.3GHz,8,256GB SSD,Intel HD Graphics 615,61218.72,734.62464
Lenovo,15.6,Intel Core i7 6600U 2.6GHz,8,256GB SSD,Intel HD Graphics 520,81465.12,977.5814399999999
MSI,15.6,Intel Core i7 6700HQ 2.6GHz,8,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,78647.1408,943.7656896
HP,15.6,AMD A12-Series 9720P 2.7GHz,6,1TB HDD,AMD Radeon 530,28185.12,338.22144
Dell,12.5,Intel Core i5 6300U 2.4GHz,8,256GB SSD,Intel HD Graphics 520,91288.3536,1095.4602432000001
Dell,15.0,Intel Core i3 7100U 2.4GHz,4,500GB HDD,Intel HD Graphics 620,27119.52,325.43424
Asus,15.6,Intel Pentium Quad Core N3710 1.6GHz,4,1TB HDD,Intel HD Graphics 405,16463.52,197.56224
Dell,13.3,Intel Core i7 7500U 2.7GHz,8,256GB SSD,Intel HD Graphics 620,78694.56,944.33472
Dell,15.6,Intel Core i5 7200U 2.5GHz,4,1TB HDD,Intel HD Graphics 520,27804.7008,333.6564096
Lenovo,15.6,Intel Core i7 6700HQ 2.6GHz,16,128GB SSD +  1TB HDD,Nvidia GeForce GTX 960M,54825.12,657.9014400000001
MSI,15.6,Intel Core i7 7700HQ 2.8GHz,8,128GB SSD +  1TB HDD,Nvidia GeForce GTX 1050,61218.72,734.62464
Lenovo,12.5,Intel Core i7 6500U 2.50GHz,16,512GB SSD,Intel HD Graphics 520,87912.0,1054.944
Razer,14.0,Intel Core i7 7700HQ 2.8GHz,16,1TB SSD,Nvidia GeForce GTX 1060,186426.72,2237.12064
Dell,15.6,Intel Core i3 7100U 2.4GHz,8,1TB HDD,Intel HD Graphics 620,24988.8528,299.8662336
MSI,17.3,Intel Core i7 7700HQ 2.8GHz,16,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1060,85141.44,1021.6972800000001
Apple,11.6,Intel Core i5 1.6GHz,4,256GB Flash Storage,Intel HD Graphics 6000,51095.52,613.1462399999999
HP,15.6,Intel Core i3 6006U 2GHz,4,1TB HDD,Intel HD Graphics 520,25467.84,305.61408
HP,14.0,Intel Core i7 6500U 2.5GHz,8,256GB SSD,Intel HD Graphics 520,117119.5632,1405.4347584000002
Dell,15.6,Intel Core i5 6200U 2.3GHz,4,500GB HDD,Intel HD Graphics 520,39267.36,471.20832
MSI,15.6,Intel Core i7 6700HQ 2.6GHz,8,128GB SSD +  1TB HDD,Nvidia GeForce GTX 960M,62284.32,747.41184
Lenovo,13.3,Intel Core i7 7500U 2.7GHz,16,512GB SSD,Intel HD Graphics 620,79866.72,958.4006400000001
Lenovo,15.6,AMD A12-Series 9720P 3.6GHz,6,256GB SSD,AMD Radeon 530,31838.5296,382.0623552
Asus,13.3,Intel Core i7 6500U 2.5GHz,8,256GB SSD,Intel HD Graphics 520,68198.4,818.3807999999999
Acer,15.6,Intel Core i3 6006U 2.0GHz,4,500GB HDD,Intel HD Graphics 520,19276.704,231.32044800000003
Dell,17.3,Intel Core i7 7500U 2.7GHz,16,512GB SSD,Nvidia GeForce 940MX,95850.72,1150.20864
HP,14.0,Intel Core i5 6200U 2.3GHz,4,256GB SSD,Intel HD Graphics 520,58607.46719999999,703.2896063999999
Asus,15.6,Intel Core i7 7700HQ 2.8GHz,16,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1050 Ti,85248.0,1022.976
Dell,14.0,Intel Core i5 7200U 2.5GHz,4,500GB HDD,Intel HD Graphics 620,46620.0,559.44
Asus,15.6,Intel Core i7 6700HQ 2.6GHz,16,256GB SSD +  1TB HDD,Nvidia GeForce GTX 1070,123876.0,1486.512
Lenovo,15.6,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Intel HD Graphics 620,30529.44,366.35328
Dell,13.3,Intel Core i5 7Y54 1.2GHz,8,256GB SSD,Intel HD Graphics 615,96596.64,1159.15968
Dell,15.6,Intel Pentium Quad Core N3710 1.6GHz,4,500GB HDD,Intel HD Graphics,17262.72,207.15264000000002
HP,15.6,AMD A6-Series 9220 2.5GHz,4,500GB HDD,AMD Radeon R4 Graphics,21258.72,255.10464000000002
Lenovo,15.6,Intel Core i3 6100U 2.3GHz,6,128GB SSD,Nvidia GeForce 920MX,30316.32,363.79584
Lenovo,14.0,Intel Core i5 6200U 2.3GHz,8,256GB SSD,Intel HD Graphics 520,57116.16,685.3939200000001
Dell,15.6,Intel Pentium Quad Core N3700 1.6GHz,4,500GB HDD,Intel HD Graphics,23655.7872,283.8694464
Asus,15.6,Intel Celeron Dual Core N3350 1.1GHz,4,1TB HDD,Intel HD Graphics 500,18061.92,216.74303999999998
Asus,17.3,Intel Core i7 6700HQ 2.6GHz,16,128GB SSD +  1TB HDD,Nvidia GeForce GTX 970M,101232.0,1214.784
Dell,15.6,Intel Core i3 6006U 2GHz,4,500GB HDD,Intel HD Graphics 520,26107.2,313.2864
Lenovo,15.6,Intel Core i7 6500U 2.5GHz,8,1.0TB Hybrid,AMD Radeon R5 M330,47685.6,572.2272
MSI,15.6,Intel Core i7 6700HQ 2.6GHz,8,128GB SSD +  1TB HDD,Nvidia GeForce GTX 960M,65481.12,785.77344
Lenovo,14.0,Intel Core i5 6200U 2.3GHz,4,128GB SSD,Intel HD Graphics 520,44382.7728,532.5932736
Asus,13.3,Intel Core M 6Y30 0.9GHz,8,512GB SSD,Intel HD Graphics 515,38841.12,466.09344000000004
Dell,15.6,Intel Core i3 7100U 2.4GHz,6,1TB HDD,Intel HD Graphics 620,24455.52,293.46624
Acer,15.6,Intel Celeron Dual Core N3060 1.6GHz,4,500GB HDD,Intel HD Graphics 400,15397.92,184.77504000000002
Dell,15.6,Intel Celeron Dual Core N3050 1.6GHz,2,500GB HDD,Intel HD Graphics,20193.12,242.31744
Lenovo,15.6,Intel Core i7 6700HQ 2.6GHz,8,1TB HDD,Nvidia GeForce GTX 960M,47898.72,574.7846400000001
HP,15.6,AMD A9-Series 9410 2.9GHz,6,1.0TB Hybrid,AMD Radeon R7 M440,29303.4672,351.6416064
Dell,15.6,Intel Core i7 7500U 2.7GHz,8,1TB HDD,AMD Radeon R5 M430,42943.1472,515.3177664
HP,11.6,Intel Celeron Dual Core N3060 1.6GHz,2,32GB Flash Storage,Intel HD Graphics 400,11135.52,133.62624
Asus,15.6,Intel Core i7 6500U 2.5GHz,4,500GB HDD,Nvidia GeForce 920M,38378.6496,460.5437952
Lenovo,14.0,Intel Core i7 6500U 2.5GHz,4,128GB SSD,Intel HD Graphics 520,33992.64,407.91168
Lenovo,13.3,Intel Core i7 6500U 2.5GHz,16,512GB SSD,Intel HD Graphics 520,79866.72,958.4006400000001
Lenovo,14.0,Intel Celeron Dual Core N3050 1.6GHz,2,64GB Flash Storage,Intel HD Graphics,12201.12,146.41344
HP,15.6,Intel Core i7 6500U 2.5GHz,6,1TB HDD,AMD Radeon R5 M330,40705.92,488.47104
Asus,15.6,Intel Celeron Dual Core N3050 1.6GHz,4,500GB HDD,Intel HD Graphics,19660.32,235.92384
Asus,13.3,Intel Core M 6Y30 0.9GHz,8,512GB SSD,Intel HD Graphics 515,38841.12,466.09344000000004
Dell,15.6,Intel Core i3 7100U 2.4GHz,6,1TB HDD,Intel HD Graphics 620,24455.52,293.46624
Acer,15.6,Intel Celeron Dual Core N3060 1.6GHz,4,500GB HDD,Intel HD Graphics 400,15397.92,184.77504000000002
Dell,15.6,Intel Celeron Dual Core N3050 1.6GHz,2,500GB HDD,Intel HD Graphics,20193.12,242.31744
Lenovo,15.6,Intel Core i7 6700HQ 2.6GHz,8,1TB HDD,Nvidia GeForce GTX 960M,47898.72,574.7846400000001
HP,15.6,AMD A9-Series 9410 2.9GHz,6,1.0TB Hybrid,AMD Radeon R7 M440,29303.4672,351.6416064
Dell,15.6,Intel Core i7 7500U 2.7GHz,8,1TB HDD,AMD Radeon R5 M430,42943.1472,515.3177664
HP,11.6,Intel Celeron Dual Core N3060 1.6GHz,2,32GB Flash Storage,Intel HD Graphics 400,11135.52,133.62624
Asus,15.6,Intel Core i7 6500U 2.5GHz,4,500GB HDD,Nvidia GeForce 920M,38378.6496,460.5437952
Lenovo,14.0,Intel Core i7 6500U 2.5GHz,4,128GB SSD,Intel HD Graphics 520,33992.64,407.91168
Lenovo,13.3,Intel Core i7 6500U 2.5GHz,16,512GB SSD,Intel HD Graphics 520,79866.72,958.4006400000001
Lenovo,14.0,Intel Celeron Dual Core N3050 1.6GHz,2,64GB Flash Storage,Intel HD Graphics,12201.12,146.41344
HP,15.6,Intel Core i7 6500U 2.5GHz,6,1TB HDD,AMD Radeon R5 M330,40705.92,488.47104
Asus,15.6,Intel Celeron Dual Core N3050 1.6GHz,4,500GB HDD,Intel HD Graphics,19660.32,235.92384
Asus,13.3,Intel Core M 6Y30 0.9GHz,8,512GB SSD,Intel HD Graphics 515,38841.12,466.09344000000004
Dell,15.6,Intel Core i3 7100U 2.4GHz,6,1TB HDD,Intel HD Graphics 620,24455.52,293.46624
Acer,15.6,Intel Celeron Dual Core N3060 1.6GHz,4,500GB HDD,Intel HD Graphics 400,15397.92,184.77504000000002
Dell,15.6,Intel Celeron Dual Core N3050 1.6GHz,2,500GB HDD,Intel HD Graphics,20193.12,242.31744
Lenovo,15.6,Intel Core i7 6700HQ 2.6GHz,8,1TB HDD,Nvidia GeForce GTX 960M,47898.72,574.7846400000001
HP,15.6,AMD A9-Series 9410 2.9GHz,6,1.0TB Hybrid,AMD Radeon R7 M440,29303.4672,351.6416064
Dell,15.6,Intel Core i7 7500U 2.7GHz,8,1TB HDD,AMD Radeon R5 M430,42943.1472,515.3177664
HP,11.6,Intel Celeron Dual Core N3060 1.6GHz,2,32GB Flash Storage,Intel HD Graphics 400,11135.52,133.62624
Asus,15.6,Intel Core i7 6500U 2.5GHz,4,500GB HDD,Nvidia GeForce 920M,38378.6496,460.5437952
Lenovo,14.0,Intel Core i7 6500U 2.5GHz,4,128GB SSD,Intel HD Graphics 520,33992.64,407.91168
Lenovo,13.3,Intel Core i7 6500U 2.5GHz,16,512GB SSD,Intel HD Graphics 520,79866.72,958.4006400000001
Lenovo,14.0,Intel Celeron Dual Core N3050 1.6GHz,2,64GB Flash Storage,Intel HD Graphics,12201.12,146.41344
HP,15.6,Intel Core i7 6500U 2.5GHz,6,1TB HDD,AMD Radeon R5 M330,40705.92,488.47104
Asus,15.6,Intel Celeron Dual Core N3050 1.6GHz,4,500GB HDD,Intel HD Graphics,19660.32,235.92384
